t,lat,lon,alt,v1,v2,v3,a1,a2,a3
53.5363911849231,-42.9418099517942,-77.2311992617956,424391.250695287,6584.55838596717,-1333.33691968016,2984.65679474096,-1.58771073255686,5.1879992680437,5.87129649821135
55,-42.8915841870883,-77.1282594264541,424367.754719004,6582.22648690095,-1325.74162554151,2993.24603887498,-1.59879545797172,5.19085169731798,5.86577710746551
60,-42.7192184491257,-76.7779236496534,424287.17283143,6574.13790486558,-1299.76317359677,3022.52756212256,-1.63662766563155,5.20050895401739,5.84680115318291
65,-42.5456505328064,-76.4296359782164,424206.110037537,6565.8603009585,-1273.73677341257,3051.71374020541,-1.6744040394476,5.21003092646871,5.82763913400186
70,-42.3708940576008,-76.0833865026534,424124.574027951,6557.3939606645,-1247.6630831202,3080.80364418272,-1.7121235324912,5.21941723038013,5.80829160372644
75,-42.1949625423697,-75.7391655121951,424042.572538898,6548.73916372499,-1221.54282048657,3109.79634788819,-1.74978505049196,5.22866749682547,5.78875911848382
80,-42.0178694039929,-75.3969624990258,423960.113351699,6539.89620633918,-1195.37664740619,3138.69092794314,-1.78738754296291,5.23778134255551,5.76904223724434
85,-41.8396279561046,-75.0567666751416,423877.204292368,6530.86538973482,-1169.16522776615,3167.48646377211,-1.82492995683703,5.24675838463923,5.74914152242917
90,-41.6602514079321,-74.7185674889566,423793.853231316,6521.64701012224,-1142.90928484777,3196.18203762166,-1.86241118973202,5.2555982572161,5.72905754059531
95,-41.4797528632345,-74.3823536287697,423710.068083101,6512.24137952289,-1116.60948627524,3224.77673458315,-1.8998301819083,5.26430058018251,5.70879086318681
100,-41.2981453193386,-74.0481135388639,423625.856806239,6502.64881503435,-1090.26650165191,3253.26964261895,-1.93718587006395,5.27286497516804,5.68834206729066
105,-41.1154416662681,-73.7158359353207,423541.227403071,6492.86962948409,-1063.8810596989,3281.65985259244,-1.97447714083083,5.28129108357159,5.66771173638305
110,-40.9316546859647,-73.3855088087222,423456.18791962,6482.90415087133,-1037.45383368824,3309.94645830196,-2.01170292368566,5.28957853351127,5.64690046105206
115,-40.746797051596,-73.0571201075531,423370.746445468,6472.75270935726,-1010.98551781941,3338.12855651788,-2.04886212946268,5.2977269629768,5.62590883963595
120,-40.5608813269491,-72.7306574127454,423284.911113588,6462.41564344435,-984.476789129282,3366.20524702288,-2.08595368185029,5.30573600889136,5.60473747878054
125,-40.3739199659059,-72.4061086205611,423198.690100162,6451.89328835715,-957.928383335642,3394.17563265443,-2.12297645576139,5.31360533221267,5.58338699387597
130,-40.1859253119972,-72.0834609442319,423112.091624293,6441.1859936143,-931.340980956169,3422.03881934966,-2.15992937141719,5.32133458221944,5.56185800938264
135,-39.9969095980341,-71.7627014282056,423025.123947678,6430.29411390095,-904.715264338875,3449.79391619105,-2.19681134861724,5.3289234148162,5.54015115900727
140,-39.8068849458122,-71.4438174621392,422937.795374136,6419.21800133987,-878.051974129987,3477.44003545275,-2.23362126065971,5.33637151269092,5.5182670857421
145,-39.6158633658867,-71.1267957817667,422850.114249084,6407.9580216472,-851.351795946434,3504.97629264702,-2.27035802902905,5.34367854733907,5.49620644177936
150,-39.4238567574165,-70.8116229823604,422762.088958841,6396.51454569146,-824.615417125977,3532.40180656966,-2.30702057755062,5.35084419798336,5.47396988828701
155,-39.2308769080738,-70.4982860319601,422673.727929834,6384.88794245665,-797.843582889336,3559.71569934395,-2.34360778611998,5.35786817229105,5.45155809507395
160,-39.0369354940163,-70.1867712714679,422585.039627691,6373.07859377546,-771.036983599181,3586.91709646308,-2.38011858568448,5.36475016601444,5.42897174016944
165,-38.842044079921,-69.8770649273516,422496.032556172,6361.08688657849,-744.196311222508,3614.00512682989,-2.41655191200911,5.37148988243701,5.40621150932254
170,-38.6462141190757,-69.5691536241319,422406.715256033,6348.91320655414,-717.322315179108,3640.97892279404,-2.45290665895791,5.37808705361307,5.38327809545765
175,-38.4494569535272,-69.2630233837272,422317.096303734,6336.55795145713,-690.415690222723,3667.8376201867,-2.48918177350502,5.38454139765896,5.36017219811533
180,-38.2517838142819,-68.9586601374329,422227.184310094,6324.02152405506,-663.477132608382,3694.58035835207,-2.52537620891857,5.39085263879483,5.33689452289434
185,-38.0532058215591,-68.6560502376767,422136.987918839,6311.30432649356,-636.507395616871,3721.20628017636,-2.56148887744906,5.39702052922311,5.31344578092816
190,-37.8537339850921,-68.3551794566511,422046.515805095,6298.40677218047,-609.507178092975,3747.71453211434,-2.59751874523866,5.40304480425045,5.28982668841813
195,-37.6533792044771,-68.0560334975972,421955.776673827,6285.32927943922,-582.477180307492,3774.10426421364,-2.63346478488311,5.40892520312185,5.26603796623864
200,-37.4521522695659,-67.7585985058607,421864.779258265,6272.07226658807,-555.418159146564,3800.37463013718,-2.66932592754325,5.41466149176013,5.24208033963387
205,-37.2500638609016,-67.4628600668505,421773.532318292,6258.63616240141,-528.330817338479,3826.5247871847,-2.70510115778744,5.42025341597841,5.21795453801252
210,-37.0471245501944,-67.1688037166451,421682.04463886,6245.02140047867,-501.215858994915,3852.55389631313,-2.74078946565465,5.42570072335008,5.19366129484726
215,-36.8433448008361,-66.8764154523898,421590.325028406,6231.22841504518,-474.07404445124,3878.46112215685,-2.7763897983539,5.4310031870478,5.16920134767911
220,-36.6387349684502,-66.5856807296168,421498.382317307,6217.25764999045,-446.906080208637,3904.24563304837,-2.81190115520684,5.43616055738966,5.14457543821424
225,-36.4333053014767,-66.296584972207,421406.225356379,6203.10955395843,-419.712674137248,3929.90660103951,-2.84732253943979,5.44117258494074,5.11978431250963
230,-36.2270659417901,-66.0091140821804,421313.863015407,6188.78457687434,-392.494589951409,3955.4432019237,-2.88265290971255,5.4460390456132,5.09482872123005
235,-36.020026925346,-65.7232534363793,421221.304181764,6174.28317755697,-365.252537887128,3980.85461525993,-2.91789127537617,5.45075969068605,5.06970941994898
240,-35.8121981828586,-65.4389883958558,421128.557759035,6159.6058195324,-337.987229551629,4006.14002439799,-2.95303664822968,5.45533427121389,5.0444271694847
245,-35.6035895405038,-65.1563048150598,421035.632665749,6144.75296828772,-310.699432010722,4031.29861650555,-2.98808799410145,5.4597625644114,5.01898273624411
250,-35.3942107206485,-64.8751880379595,420942.537834124,6129.72509745119,-283.389859228388,4056.32958259701,-3.0230443285763,5.4640443221482,4.99337689254202
255,-35.1840713426027,-64.5956234068614,420849.282208888,6114.52268532872,-256.059226540145,4081.23211756374,-3.05790466887543,5.46817929659385,4.96761041689054
260,-34.9731809233955,-64.3175967710501,420755.874746116,6099.14621288266,-228.708304335871,4106.00542020558,-3.09266798560182,5.47216726777667,4.9416840942331
265,-34.7615488785701,-64.0410934823738,420662.324412137,6083.59616847233,-201.337810283992,4130.64869326358,-3.12733329897021,5.47600799042955,4.91559871609583
270,-34.5491845229991,-63.7660989035371,420568.640182437,6067.87304511112,-173.948463411841,4155.16114345305,-3.16189963082898,5.479701220698,4.88935508066473
275,-34.3360970717187,-63.4925989162379,420474.831040604,6051.97733916791,-146.54103736823,4179.54198149681,-3.19636595654136,5.4832467446815,4.86295399277313
280,-34.1222956407776,-63.2205789162429,420380.905977275,6035.90955366104,-119.116253457261,4203.79042215831,-3.23073130161419,5.48664432345322,4.836396263786
285,-33.9077892481038,-62.9500243212036,420286.873989109,6019.67019623463,-91.6748343122804,4227.90568427376,-3.26499469375226,5.4898937206334,4.80968271140702
290,-33.6925868143849,-62.6809210783099,420192.744077749,6003.25977858154,-64.2175567233465,4251.88699078313,-3.29915511473868,5.49299473172623,4.78281415940706
295,-33.4766971639617,-62.4132546589149,420098.525248796,5986.67881828612,-36.7451455113226,4275.73356875975,-3.33321159726683,5.49594712717257,4.75579143727561
300,-33.2601290257346,-62.1470105658933,420004.226510796,5969.92783752057,-9.25832678184103,4299.44464943793,-3.36716317685906,5.49875068065141,4.72861537983605
305,-33.0428910340817,-61.8821748408657,419909.856874192,5953.00736319071,18.2421196916378,4323.01946823846,-3.40100884357473,5.5014051991112,4.70128682683422
310,-32.8249917297866,-61.6187330583887,419815.425350339,5935.91792732605,45.7554657255633,4346.45726479239,-3.43474763885347,5.50391046381619,4.67380662251109
315,-32.6064395609763,-61.3566708329077,419720.940950487,5918.66006649926,73.2809819011977,4369.75728296236,-3.46837860715793,5.50626625935604,4.64617561520689
320,-32.3872428840684,-61.0959743255717,419626.412684802,5901.23432269836,100.81788563812,4392.91877086213,-3.50190074740176,5.50847240439092,4.61839465700773
325,-32.1674099647247,-60.8366292380423,419531.849561404,5883.64124226487,128.365445552107,4415.9409808747,-3.53531310969521,5.51052869077673,4.59046460344538
330,-31.9469489788128,-60.5786213190592,419437.260585442,5865.88137604087,155.922929071833,4438.82316966889,-3.56861474668291,5.51243491337626,4.56238631329169
335,-31.7258680133741,-60.3219368708955,419342.654758207,5847.955280972,183.489550978792,4461.56459821517,-3.60180466470518,5.51419090164156,4.53416064845099
340,-31.504175067596,-60.0665617427987,419248.041076281,5829.86351759496,211.064576839691,4484.16453180137,-3.63488192047365,5.5157964569854,4.50578847394999
345,-31.2818780537902,-59.812482005316,419153.428530755,5811.60665161649,238.647254026038,4506.62224004848,-3.66784555602005,5.51725139431124,4.47727065805353
350,-31.058984798373,-59.5596836159146,419058.826106491,5793.18525274912,266.236845988018,4528.93699692735,-3.7006946306731,5.51855552078308,4.44860807248571
355,-30.8355030428509,-59.3081530930844,418964.24278143,5774.59989775009,293.83256423034,4551.10808077671,-3.73342815593423,5.51970867923107,4.41980159276487
360,-30.611440444806,-59.0578765093669,418869.687525977,5755.85116597463,321.433670469273,4573.13477432329,-3.76604519229022,5.52071068344738,4.39085209862092
365,-30.3868045788847,-58.808839997152,418775.169302439,5736.93964123209,349.039425333958,4595.01636470405,-3.79854480040505,5.52156135042079,4.36176047450098
370,-30.1616029377874,-58.5610302543852,418680.69706447,5717.86591510057,376.649038054228,4616.75214349106,-3.83092599234159,5.52226053438386,4.33252761013142
375,-29.935842933257,-58.3144335373166,418586.279756605,5698.63058102594,404.261767635278,4638.34140671949,-3.86318782869073,5.52280806063671,4.30315440110024
380,-29.7095318970679,-58.0690361660107,418491.926313793,5679.23423690809,431.876872051672,4659.78345491837,-3.89532937004432,5.52320375888733,4.27364174945492
385,-29.4826770820151,-57.8248250297914,418397.645660941,5659.67748914489,459.493558453145,4681.07759314425,-3.92734962856322,5.52344749835757,4.24399056427761
390,-29.2552856628991,-57.5817865797203,418303.446712469,5639.96094527104,487.111083336216,4702.22313101782,-3.95924766552546,5.52353912006437,4.21420176219739
395,-29.0273647375114,-57.3399073338615,418209.338371829,5620.08521726959,514.728702245008,4723.21938276273,-3.99102254317174,5.52347847112956,4.18427626783764
400,-28.798921327616,-57.0991743824745,418115.329531,5600.05092633926,542.345620511301,4744.06566724644,-4.02267327666502,5.52326544077055,4.15421501416451
405,-28.5699623799284,-56.8595743802665,418021.429069925,5579.85869406726,569.961092396866,4764.76130802262,-4.05419893200982,5.5228998908671,4.12401894270373
410,-28.3404947670909,-56.621094051421,417927.645855874,5559.50914646052,597.5743713156,4785.3056333742,-4.08559857820915,5.52238169101849,4.09368900363771
415,-28.1105252886453,-56.3837206945807,417833.988742706,5539.00291943139,625.184661117658,4805.69797635655,-4.11687123950039,5.52171075518861,4.06322615576312
420,-27.8800606719997,-56.147441174872,417740.466570068,5518.34064849991,652.791214177784,4825.93767484023,-4.14801599345035,5.52088697035485,4.03263136629072
425,-27.6491075733931,-55.9122424287454,417647.088162427,5497.52297354169,680.393282145893,4846.02407155224,-4.17903192322086,5.51991023209505,4.00190561052104
430,-27.4176725788545,-55.6781119687527,417553.862328035,5476.5505449893,707.990067785395,4865.95651411532,-4.2099180698513,5.51878048168724,3.9710498713923
435,-27.1857622051571,-55.4450368753894,417460.797857725,5455.4240120637,735.580821975249,4885.7343550849,-4.24067353023731,5.51749763270566,3.94006513889997
440,-26.9533829007681,-55.2130043017448,417367.903523605,5434.1440282388,763.16479499833,4905.35695198264,-4.27129740924604,5.51606160700847,3.90895240944023
445,-26.720541046794,-54.9820019781112,417275.188077625,5412.71125816006,790.741188938225,4924.82366732665,-4.30178877178496,5.51447237221129,3.87771268508732
450,-26.4872429579193,-54.752017203651,417182.66025001,5391.12636440877,818.30925356561,4944.13386865803,-4.33214674038438,5.51272986622912,3.84634697281511
455,-26.2534948833415,-54.5230373508948,417090.328747621,5369.39001368758,845.868238168482,4963.28692856342,-4.36237044694304,5.51083403368751,3.8148562837257
460,-26.0193030077,-54.2950503701883,416998.20225218,5347.50288446081,873.417344514956,4982.28222469363,-4.39245898440318,5.50878486384161,3.78324163229796
465,-25.7846734519993,-54.0680437812181,416906.289418452,5325.46565225917,900.95582159258,5001.11913977887,-4.42241150376233,5.50658231322053,3.75150403566814
470,-25.5496122745267,-53.8420051773596,416814.598872364,5303.27899659249,928.482917989595,5019.79706164033,-4.45222716536637,5.50422634262815,3.71964451300174
475,-25.3141254717652,-53.6169227299871,416723.13920907,5280.94360931811,955.997835431032,5038.31538319893,-4.48190509016122,5.50171695571289,3.6876640849621
480,-25.0782189792984,-53.3927841798765,416631.918991035,5258.46017849498,983.499822344428,5056.67350248178,-4.51144445612604,5.4990541199815,3.65556377327854
485,-24.8418986727115,-53.1695773414194,416540.946746088,5235.82939602977,1010.9881268028,5074.87082262666,-4.54084444919899,5.49623780464177,3.62334460045828
490,-24.6051703684851,-52.9472906068203,416450.230965544,5213.05196677922,1038.46195064498,5092.90675188544,-4.57010421424245,5.49326802008316,3.59100758963155
495,-24.3680398248826,-52.7259119373742,416359.78010235,5190.12859096079,1065.92054184716,5110.78070362715,-4.59922295104833,5.49014473754814,3.55855376451836
500,-24.1305127428306,-52.5054293675772,416269.602569307,5167.05997253659,1093.36314804055,5128.4920963411,-4.62819986511866,5.48686792805866,3.52598414953902
505,-23.8925947667944,-52.2858315092095,416179.706737383,5143.84682905181,1120.78897123289,5146.04035364085,-4.65703411859839,5.4834376030209,3.49329977004175
510,-23.6542914856443,-52.0671065425199,416090.100934117,5120.48987260701,1148.19725896559,5163.42490426971,-4.68572492608618,5.47985373276942,3.46050165262156
515,-23.4156084335161,-51.8492427202305,416000.793442138,5096.98981897959,1175.58725842503,5180.64518210796,-4.7142715055486,5.47611628671262,3.42759082553314
520,-23.1765510906645,-51.6322288715345,415911.792497789,5073.34739819713,1202.95817178139,5197.70062618217,-4.74267302949041,5.47222527515063,3.39456831916077
525,-22.9371248843085,-51.4160533931745,415823.10628987,5049.56333407195,1230.30924611745,5214.59068067729,-4.77092872079338,5.46818066676,3.36143516651308
530,-22.6973351894693,-51.2007047533744,415734.742958513,5025.6383540568,1257.63972814994,5231.3147949509,-4.79903780399,5.46398242994161,3.32819240373466
535,-22.4571873298017,-50.9861719957519,415646.710594147,5001.57320054767,1284.94882020451,5247.87242355013,-4.8269994568647,5.45963057578025,3.2948410705982
540,-22.2166865784157,-50.7724437303094,415559.017236563,4977.36860897932,1312.23576889912,5264.26302623106,-4.85481290643471,5.45512507438541,3.26138221094981
545,-21.9758381586922,-50.5595086372959,415471.670874112,4953.02531840876,1339.49982049293,5280.48606797999,-4.88247738068614,5.45046589727864,3.22781687309977
550,-21.7346472450905,-50.3473559710387,415384.679442952,4928.54408354031,1366.74017751389,5296.54101903654,-4.90999206065986,5.44565306129624,3.19414611013454
555,-21.4931189639466,-50.1359745508725,415298.050826372,4903.92565138042,1393.95608617647,5312.42735491825,-4.9373561765407,5.44068654359739,3.16037098013639
560,-21.2512583942651,-49.9253532649258,415211.792854179,4879.17077254182,1421.14679237347,5328.14455644587,-4.96456895981457,5.43556632484889,3.12649254631277
565,-21.0090705685033,-49.7154815738959,415125.913302136,4854.28021398435,1448.31149896702,5343.69210976898,-4.9916295957524,5.43029243382516,3.09251187702877
570,-20.7665604733463,-49.5063485019058,415040.419891399,4829.25473422817,1475.44945192081,5359.06950639186,-5.01853731945463,5.4248648608749,3.05843004574741
575,-20.5237330504754,-49.2979433083381,414955.320288029,4804.09509978183,1502.55988284911,5374.27624319857,-5.04529135238409,5.41928361647752,3.0242481308913
580,-20.2805931973287,-49.090255151055,414870.62210244,4778.8020765522,1529.64203745392,5389.31182247726,-5.07189093457454,5.41354870233385,2.98996721563625
585,-20.0371457678542,-48.8832737581903,414786.332888902,4753.37644770186,1556.69511940063,5404.17575194326,-5.09833526144902,5.40766017116033,2.95558838765579
590,-19.7933955732552,-48.6769884189449,414702.460145001,4727.81898694454,1583.71837469641,5418.867544761,-5.12462357948829,5.40161803791023,2.9211127388366
595,-19.5493473827286,-48.4713884872553,414619.0113111,4702.13047151478,1610.7110492148,5433.38671956426,-5.15075513877883,5.39542232410461,2.88654136498584
600,-19.3050059241964,-48.2664638854313,414535.993769775,4676.31169656376,1637.67234756835,5447.73280047498,-5.17672914582836,5.38907310346084,2.85187536555107
605,-19.060375885029,-48.0622040949157,414453.414845232,4650.363447023,1664.60151614194,5461.90531712102,-5.20254485878295,5.38257041144728,2.81711584337432
610,-18.8154619127627,-47.8585986599028,414371.281802695,4624.28651128569,1691.49780128637,5475.90380465248,-5.22820153997577,5.37591429006823,2.78226390449576
615,-18.5702686158097,-47.6556376909443,414289.601847813,4598.08169631041,1718.3604088782,5489.72780375733,-5.25369840876656,5.36910483396109,2.74732065802121
620,-18.3248005641608,-47.4533108556715,414208.38212599,4571.74979806005,1745.18858598456,5503.37686067665,-5.27903473628375,5.36214209841879,2.71228721606567
625,-18.0790622900821,-47.2516078823716,414127.62972176,4545.29161589457,1771.9815797332,5516.85052721963,-5.3042097980238,5.3550261447489,2.67716469377362
630,-17.8330582888046,-47.0505190635603,414047.351658135,4518.7079683815,1798.73859756823,5530.14836077891,-5.32922282679927,5.34775708697125,2.64195420941677
635,-17.5867930192063,-46.8500342466798,413967.554895918,4491.99966231698,1825.45888752406,5543.26992434669,-5.3540731070802,5.34033499848274,2.60665688456586
640,-17.3402709044885,-46.6501433376378,413888.246333079,4465.16750782817,1852.14169778174,5556.21478653176,-5.37875992777653,5.33275995812187,2.57127384432051
645,-17.0934963328455,-46.4508368043592,413809.432804059,4438.21233488815,1878.78623762983,5568.9825215777,-5.4032825354384,5.32503209758509,2.53580621758322
650,-16.8464736581256,-46.2521046674489,413731.121079116,4411.13496092371,1905.39175632964,5581.57270938284,-5.42764022830767,5.31715150686691,2.50025513736085
655,-16.5992072004881,-46.0539370037125,413653.317863659,4383.93620662409,1931.95750336779,5593.9849355214,-5.45183230942065,5.30911828110099,2.46462174106565
660,-16.3517012470517,-45.8563244496781,413576.02979758,4356.6169131549,1958.4826901347,5606.21879126621,-5.47585804018307,5.3009325687311,2.42890717079441
665,-16.103960052536,-45.6592571922454,413499.263454562,4329.17790835718,1984.96656736171,5618.27387361288,-5.49971673418819,5.29259447577119,2.39311257356481
670,-15.8559878398979,-45.4627254721791,413423.025341392,4301.62002325648,2011.40838608261,5630.14978530476,-5.52340771070286,5.28410411339105,2.3572391014801
675,-15.6077888009598,-45.2667200876206,413347.321897247,4273.94410997052,2037.80736003936,5641.84613485854,-5.54693024863781,5.2754616467805,2.32128791180411
680,-15.3593670970317,-45.0712313847034,413272.159492943,4246.15100650233,2064.16274167505,5653.36253659015,-5.57028368007825,5.26666719817462,2.28526016693454
685,-15.1107268595271,-44.8762497610461,413197.54443018,4218.24155394511,2090.473783813,5664.69861064009,-5.59346734408768,5.25772089507178,2.24915703425542
690,-14.8618721905722,-44.6817661692395,413123.482940718,4190.21661507764,2116.73970280062,5675.85398299763,-5.61648054097034,5.2486229196579,2.21297968586598
695,-14.6128071636089,-44.4877711074557,413049.981185512,4162.07703775788,2142.95975303711,5686.8282855236,-5.63932262533322,5.23937341050065,2.17672929819237
700,-14.3635358239915,-44.2942551229194,412977.045253825,4133.82367281915,2169.13318938051,5697.62115597075,-5.66199296003681,5.22997251125929,2.14040705147992
705,-14.1140621895785,-44.1012093153903,412904.681162283,4105.45739335087,2195.25923103575,5708.23223800128,-5.68449087055234,5.22042042054268,2.10401412918365
710,-13.864390251317,-43.9086243277545,412832.894853841,4076.97905670098,2221.33713459774,5718.66118120135,-5.70681573731349,5.21071729220192,2.06755171728521
715,-13.6145239738228,-43.7164908494956,412761.692196786,4048.3895230634,2247.36615719159,5728.90764109181,-5.72896694960485,5.20086328445102,2.03102100354903
720,-13.3644672959559,-43.5248001201605,412691.078983628,4019.68967544374,2273.34552111195,5738.97127913509,-5.75094385981988,5.1908586101066,1.9944231767528
725,-13.1142241313885,-43.3335429199513,412621.060929997,3990.88038028334,2299.27448535951,5748.85176273859,-5.7727458748943,5.18070343550919,1.95775942593606
730,-12.8637983691707,-43.1427100731813,412551.643673529,3961.96250673955,2325.15230952172,5758.548765254,-5.79437240999894,5.17039793008112,1.92103093968485
735,-12.6131938742904,-42.9522929517348,412482.832772736,3932.93694733897,2350.97821916908,5768.06196597344,-5.8158228426085,5.15994231701774,1.88423890549375
740,-12.3624144882286,-42.7622824656622,412414.633705912,3903.80457723772,2376.7514758653,5777.3910501227,-5.83709660294778,5.14933677098761,1.84738450925218
745,-12.1114640295103,-42.5726695666225,412347.051870061,3874.56627419744,2402.47134179618,5786.5357088522,-5.85819312751566,5.13858146827172,1.81046893486226
750,-11.860346294253,-42.3834457513475,412280.092579869,3845.2229399288,2428.1370459302,5795.49563922635,-5.87911181305517,5.12767663808056,1.77349336402219
755,-11.6090650567082,-42.1946020522229,412213.761066786,3815.77545800142,2453.74785248701,5804.27054421252,-5.89985210613501,5.11662245926773,1.73645897620952
760,-11.357624069801,-42.0061295407359,412148.062478186,3786.2247145174,2479.30302632352,5812.86013267022,-5.92041345672094,5.10541911125858,1.69936694884757
765,-11.1060270656659,-41.818019830928,412083.001876632,3756.57162014402,2504.80179987092,5821.26411934161,-5.94079527232192,5.0940668261987,1.66221845766973
770,-10.8542777561771,-41.630264069983,412018.584239289,3726.81706668517,2530.24344004717,5829.48222484449,-5.96099700699099,5.08256578492179,1.62501467729275
775,-10.602379833476,-41.4428534416634,411954.814457464,3696.96194844837,2555.62721441476,5837.51417566846,-5.98101811530101,5.07091616884123,1.58775678195218
780,-10.350336970495,-41.2557796697702,411891.697336308,3667.00718496207,2580.95235890654,5845.35970417512,-6.00085800704296,5.05911821307475,1.55044594639122
785,-10.098152821476,-41.0690340087122,411829.237594679,3636.95367621351,2606.21814317406,5853.01854860322,-6.02051613599716,5.04717210180621,1.51308334688958
790,-9.8458310224857,-40.882607915052,411767.439865152,3606.80233242161,2631.42382694865,5860.490453079,-6.03999193991158,5.03507803891253,1.47567016235811
795,-9.59337519192622,-40.6964927104724,411706.308694174,3576.55405882596,2656.56868148085,5867.77516763226,-6.05928486996967,5.02283621345961,1.43820757548638
800,-9.34078893104222,-40.5106802533126,411645.84854238,3546.2097867954,2681.65194749662,5874.87244821796,-6.07839433186447,5.01044687163034,1.4006967738738
805,-9.08807582442183,-40.3251619291398,411586.063785017,3515.77042729048,2706.67289844405,5881.78205674375,-6.09731977464874,4.99791021121317,1.36313895112672
810,-8.83523944049458,-40.1399291542019,411526.958712477,3485.23689380787,2731.63080850594,5888.50376110233,-6.1160606468719,4.9852264356361,1.32553530783741
815,-8.58228333202485,-39.9549738788561,411468.537530906,3454.61012664315,2756.524922224,5895.03733520859,-6.13461635362018,4.97239580903396,1.28788705241805
820,-8.32921103659904,-39.7702875781481,411410.804362862,3423.89104502044,2781.3545161557,5901.38255904051,-6.15298634543419,4.95941854981707,1.25019540176472
825,-8.07602607710979,-39.5858617552527,411353.763248001,3393.08057068662,2806.118867702,5907.53921868267,-6.17117007543524,4.94629488518663,1.21246158168496
830,-7.8227319622356,-39.4016884449091,411297.418143733,3362.17965281149,2830.81722556,5913.50710637137,-6.18916695729141,4.9330251065384,1.17468682708053
835,-7.56933218691443,-39.2177592039881,411241.772925836,3331.18921878457,2855.44886977497,5919.28602054014,-6.20697645392407,4.91960946179007,1.13687238188203
840,-7.31583023281451,-39.0340656149319,411186.831388998,3300.11019844673,2880.01308138701,5924.87576586404,-6.22459803530392,4.9060482100178,1.09901949869967
845,-7.06222956880107,-38.8505997891942,411132.597247209,3268.94354961651,2904.50911371477,5930.2761533016,-6.24203113696026,4.89234167685081,1.06112943821034
850,-6.80853365139742,-38.6673533577989,411079.074134063,3237.69020756061,2928.93625078159,5935.48700013325,-6.2592752480083,4.8784901452868,1.02320346830732
855,-6.55474592524409,-38.484317974786,411026.265602858,3206.3511098567,2953.29377778052,5940.50812999471,-6.27632986914989,4.86449391017915,0.985242863011793
860,-6.30086982355451,-38.301485820642,410974.175126501,3174.92722254045,2977.58095318784,5945.3393729044,-6.29319447124953,4.85035333340403,0.94724890119417
865,-6.04690876856598,-38.1188485928661,410922.806097246,3143.41948826453,3001.79706553892,5949.9805652844,-6.30986858217222,4.83606873305901,0.909222865158505
870,-5.79286617198967,-37.9363980094085,410872.161826187,3111.82885179218,3025.94140470922,5954.43154997368,-6.32635174454278,4.8216404377197,0.871166039114833
875,-5.53874543545812,-37.7541263121116,410822.245542573,3080.15628676827,3050.01323485282,5958.69217623372,-6.34264347398231,4.80706884137697,0.833079707604572
880,-5.28454995096919,-37.5720252572696,410773.060392889,3048.40274258682,3074.0118495053,5962.76229974633,-6.35874334437849,4.79235429113591,0.794965153945614
885,-5.03028310132996,-37.3900866190785,410724.609439773,3016.5691705223,3097.93654367707,5966.64178260371,-6.3746509451333,4.77749714139144,0.756823658729417
890,-4.77594826059935,-37.2083026930635,410676.89566072,2984.65655113007,3121.78658761629,5970.33049329121,-6.39036583887924,4.76249780874935,0.718656498434378
895,-4.52154879452797,-37.0266652866577,410629.921946709,2952.66583984855,3145.56128021716,5973.8283066638,-6.40588764505778,4.74735665855306,0.680464944217145
900,-4.26708806099911,-36.8451662226463,410583.691100625,2920.59799377519,3169.25992192766,5977.13510391676,-6.42121599666818,4.73207405930416,0.642250260900259
905,-4.01256941046905,-36.6637978426034,410538.205835665,2888.45399970485,3192.88178933815,5980.25077255195,-6.43635049757114,4.71665043793554,0.604013706201956
910,-3.75799618640553,-36.4825519974735,410493.46877367,2856.23481849008,3216.4261868815,5983.17520634102,-6.45129080454864,4.70108616559936,0.565756530248294
915,-3.50337172572775,-36.3014205510112,410449.48244344,2823.94141246747,3239.89242056193,5985.90830528678,-6.46603658384621,4.68538161272889,0.527479975355785
920,-3.24869935924636,-36.1203958832307,410406.249279122,2791.57477413772,3263.27977337733,5988.44997558411,-6.48058746843203,4.66953720505099,0.489185276101266
925,-2.99398241210181,-35.9394698809926,410363.771618617,2759.13586930427,3286.5875553033,5990.80012958219,-6.49494313893559,4.65355330904692,0.450873659689217
930,-2.73922420420442,-35.7586344414411,410322.051702137,2726.62566514964,3309.81507785515,5992.95868574904,-6.50910328045862,4.6374302879808,0.412546346569441
935,-2.48442805067453,-35.5778819754669,410281.091670875,2694.04515955449,3332.96163035725,5994.92556863971,-6.52306754029147,4.62116855892655,0.374204551292888
940,-2.22959726228086,-35.3972043982813,410240.893565873,2661.39532302658,3356.02652820918,5996.70070886952,-6.53683560820943,4.60476847815927,0.33584948358854
945,-1.97473514588045,-35.2165936328727,410201.459327068,2628.67712742074,3379.00908829559,5998.28404309293,-6.55040717404861,4.58823039829649,0.297482349586729
950,-1.71984500485837,-35.0360421134619,410162.790792566,2595.89157588512,3401.9086061196,5999.67551398872,-6.56378188634881,4.57155472640621,0.259104353158401
955,-1.46493013956522,-34.8555417760871,410124.889698134,2563.03964358854,3424.72440234935,6000.87507025243,-6.57695943239499,4.55474180937077,0.220716697338196
960,-1.20999384775588,-34.6750845620512,410087.757676943,2530.12230706806,3447.45579909335,6001.88266659564,-6.58993949691986,4.53779199205457,0.182320585746489
965,-0.955039425027524,-34.4946629213878,410051.396259533,2497.14057478717,3470.10209791244,6002.69826375233,-6.60272172195835,4.52070567634086,0.143917223978238
